Year,Week,SMN,SMT,VCI,TCI,VHI,Region
1991,49,3.08,1.62,34.01,41.1,37.56,1
1991,50,1.36,0.39,22.9,36.87,29.89,1
1991,51,0.66,1.98,54.76,46.2,50.48,1
1991,52,0.69,2.15,0.0,27.34,13.67,1
1992,1,0.49,1.84,30.32,37.64,33.98,1
1992,2,3.43,1.87,36.07,42.96,39.51,1
1992,3,3.22,4.58,33.55,39.0,36.27,1
1992,4,3.65,0.69,51.03,43.5,47.27,1
1992,5,0.16,2.17,21.48,42.78,32.13,1
1992,6,2.93,0.31,38.78,20.45,29.61,1
1992,7,1.78,3.67,45.31,32.35,38.83,1
1992,8,3.49,2.21,59.76,51.54,55.65,1
1992,9,1.6,3.97,29.68,59.22,44.45,1
1992,10,4.13,4.3,70.89,47.0,58.94,1
1992,11,1.66,2.95,50.4,61.54,55.97,1
1992,12,3.56,3.47,74.35,33.64,54.0,1
1992,13,2.21,0.8,40.73,50.39,45.56,1
1992,14,0.86,0.22,54.67,66.33,60.5,1
1992,15,1.77,0.45,81.02,75.27,78.14,1
1992,16,3.42,3.07,38.01,50.28,44.14,1
1992,17,4.94,2.32,46.45,54.12,50.29,1
1992,18,2.48,0.23,54.32,67.43,60.87,1
1992,19,1.98,0.29,75.9,63.36,69.63,1
1992,20,0.88,0.21,67.37,59.59,63.48,1
1992,21,1.52,4.51,65.54,83.75,74.64,1
1992,22,3.05,4.15,80.31,60.88,70.6,1
1992,23,1.99,1.77,68.39,70.37,69.38,1
1992,24,2.81,2.75,51.95,66.61,59.28,1
1992,25,2.26,1.58,78.99,70.57,74.78,1
1992,26,0.38,1.78,56.88,56.58,56.73,1
1992,27,2.94,0.78,38.02,72.26,55.14,1
1992,28,2.5,2.07,97.57,51.31,74.44,1
1992,29,3.14,1.09,81.48,84.73,83.11,1
1992,30,2.43,2.76,56.28,58.68,57.48,1
1992,31,2.71,4.36,65.17,64.13,64.65,1
1992,32,0.71,3.99,63.92,52.27,58.09,1
1992,33,4.73,0.83,66.42,50.88,58.65,1
1992,34,2.47,4.33,60.44,53.24,56.84,1
1992,35,1.5,1.1,25.82,66.95,46.38,1
1992,36,2.61,2.51,41.07,66.49,53.78,1
1992,37,4.91,2.1,63.43,50.87,57.15,1
1992,38,2.91,4.78,53.03,54.15,53.59,1
1992,39,4.28,2.25,39.95,42.87,41.41,1
1992,40,3.17,4.64,49.61,7.74,28.68,1
1992,41,3.47,3.64,38.36,36.82,37.59,1
1992,42,1.57,1.86,25.14,44.94,35.04,1
1992,43,1.13,4.79,25.63,49.12,37.38,1
1992,44,1.54,0.17,47.84,43.81,45.82,1
1992,45,3.73,0.8,43.17,42.91,43.04,1
1992,46,3.33,3.85,43.31,45.03,44.17,1
1992,47,0.53,2.49,35.85,48.28,42.07,1
1992,48,2.09,0.42,27.7,26.17,26.94,1
1992,49,4.06,4.74,18.11,31.3,24.71,1
1992,50,0.48,2.55,1.74,37.67,19.71,1
1992,51,0.35,0.46,40.47,46.69,43.58,1
1992,52,1.24,1.48,7.19,26.82,17.0,1
1993,1,1.68,2.43,44.73,34.39,39.56,1
1993,2,4.9,3.06,43.07,22.78,32.93,1
1993,3,0.7,4.45,55.44,23.07,39.25,1
1993,4,2.97,3.16,0.0,42.26,21.13,1
1993,5,1.29,3.6,41.78,35.58,38.68,1
1993,6,2.81,2.65,47.85,49.09,48.47,1
1993,7,1.43,2.53,48.79,38.57,43.68,1
1993,8,3.18,0.37,34.79,41.5,38.15,1
1993,9,0.1,2.6,35.25,61.64,48.45,1
1993,10,4.21,0.12,45.08,51.86,48.47,1
1993,11,1.65,0.6,64.79,41.4,53.09,1
1993,12,4.23,1.64,34.6,43.76,39.18,1
1993,13,2.23,4.56,61.03,57.64,59.34,1
1993,14,0.54,3.47,65.15,55.73,60.44,1
1993,15,3.2,3.55,24.78,56.91,40.84,1
1993,16,4.83,3.83,77.74,74.78,76.26,1
1993,17,1.56,0.62,66.3,63.6,64.95,1
1993,18,0.34,1.86,75.7,76.79,76.24,1
1993,19,2.22,2.34,67.72,70.5,69.11,1
1993,20,1.91,0.36,60.44,49.38,54.91,1
1993,21,4.13,4.27,62.62,81.99,72.31,1
1993,22,2.41,4.41,79.19,51.22,65.21,1
1993,23,3.08,1.55,80.06,52.14,66.1,1
1993,24,3.72,1.65,75.5,54.07,64.78,1
1993,25,3.59,1.08,51.58,84.28,67.93,1
1993,26,1.9,0.38,63.77,71.26,67.52,1
1993,27,1.41,4.19,68.32,51.26,59.79,1
1993,28,2.52,2.08,63.03,50.41,56.72,1
1993,29,0.15,2.37,100.0,70.64,85.32,1
1993,30,3.42,1.63,63.6,66.51,65.06,1
1993,31,2.65,4.88,72.09,67.14,69.62,1
1993,32,0.69,1.4,69.39,64.07,66.73,1
1993,33,1.81,1.92,58.62,73.91,66.26,1
1993,34,4.25,0.22,57.26,54.2,55.73,1
1993,35,3.92,2.34,55.01,54.74,54.87,1
1993,36,0.42,1.22,25.99,40.06,33.02,1
1993,37,3.76,2.42,46.04,28.47,37.26,1
1993,38,4.82,0.47,45.53,49.18,47.35,1
1993,39,1.06,0.79,24.01,37.28,30.65,1
1993,40,2.93,0.82,59.93,49.72,54.83,1
1993,41,2.0,3.4,46.11,55.16,50.64,1
1993,42,4.6,1.52,24.57,24.96,24.77,1
1993,43,3.57,0.4,49.84,37.86,43.85,1
1993,44,0.76,4.79,21.01,62.73,41.87,1
1993,45,2.55,3.43,8.18,38.94,23.56,1
1993,46,4.05,2.35,28.45,31.69,30.07,1
1993,47,0.32,0.91,0.0,53.84,26.92,1
1993,48,0.34,4.23,8.79,31.91,20.35,1
1993,49,4.81,1.06,23.56,42.06,32.81,1
1993,50,2.24,3.01,6.17,40.66,23.41,1
1993,51,4.91,1.03,33.43,27.49,30.46,1
1993,52,3.81,0.89,37.69,36.2,36.95,1
1994,1,1.31,3.24,59.36,34.43,46.89,1
1994,2,2.87,3.88,19.19,43.32,31.26,1
1994,3,0.14,1.85,30.33,38.76,34.55,1
1994,4,1.68,4.26,17.98,47.31,32.64,1
1994,5,2.2,0.24,31.59,44.67,38.13,1
1994,6,0.68,1.52,72.2,40.06,56.13,1
1994,7,4.97,0.32,54.07,42.51,48.29,1
1994,8,2.02,3.8,35.47,62.27,48.87,1
1994,9,3.96,1.33,19.59,60.28,39.94,1
1994,10,3.32,1.28,20.45,60.71,40.58,1
1994,11,1.18,0.29,52.62,40.36,46.49,1
1994,12,4.76,2.95,48.68,61.83,55.25,1
1994,13,2.63,3.82,86.74,36.55,61.64,1
1994,14,4.48,4.74,45.81,41.01,43.41,1
1994,15,3.92,2.43,58.52,69.58,64.05,1
1994,16,3.0,1.01,41.49,59.8,50.65,1
1994,17,1.11,0.45,78.27,56.18,67.23,1
1994,18,4.07,4.2,27.4,64.73,46.06,1
1994,19,3.88,3.31,86.25,50.43,68.34,1
1994,20,2.18,0.28,42.02,67.86,54.94,1
1994,21,0.1,2.14,74.63,58.72,66.68,1
1994,22,4.87,1.21,59.72,65.3,62.51,1
1994,23,1.23,0.11,53.69,51.97,52.83,1
1994,24,3.74,4.26,80.04,51.11,65.57,1
1994,25,1.69,3.59,43.53,56.43,49.98,1
1994,26,1.92,4.52,61.73,69.57,65.65,1
1994,27,2.99,3.34,58.75,80.35,69.55,1
1994,28,3.58,0.92,67.74,52.65,60.19,1
1994,29,4.77,0.31,71.25,78.05,74.65,1
1994,30,1.55,3.6,73.02,41.91,57.46,1
1994,31,2.62,2.59,55.6,61.52,58.56,1
1994,32,4.15,3.52,68.4,54.77,61.58,1
1994,33,4.61,3.5,52.28,76.86,64.57,1
1994,34,1.44,4.05,64.78,58.65,61.71,1
1994,35,1.74,4.89,44.04,38.61,41.32,1
1994,36,3.66,2.85,56.59,59.35,57.97,1
1994,37,1.96,0.9,47.51,56.22,51.86,1
1994,38,1.98,0.22,55.65,56.6,56.12,1
1994,39,3.55,4.1,20.14,40.4,30.27,1
1994,40,0.35,2.57,48.22,43.63,45.92,1
1994,41,0.98,4.02,49.12,46.53,47.83,1
1994,42,0.75,4.34,4.44,53.22,28.83,1
1994,43,1.52,4.37,27.85,28.42,28.13,1
1994,44,1.33,3.16,49.44,45.06,47.25,1
1994,45,4.54,0.16,50.47,39.85,45.16,1
1994,46,2.79,1.51,25.76,37.7,31.73,1
1994,47,3.14,1.74,15.14,19.2,17.17,1
1994,48,0.43,3.94,20.71,53.51,37.11,1
1994,49,3.46,1.73,21.96,14.51,18.24,1
1994,50,4.73,3.24,27.81,28.53,28.17,1
1994,51,1.08,2.15,47.34,52.82,50.08,1
1994,52,1.46,1.45,25.1,39.1,32.1,1
1995,1,0.43,2.64,37.45,36.13,36.79,1
1995,2,3.72,3.55,30.08,26.56,28.32,1
1995,3,2.05,1.39,7.34,27.62,17.48,1
1995,4,1.42,1.51,35.49,22.66,29.07,1
1995,5,3.06,0.48,41.75,42.31,42.03,1
1995,6,3.04,3.16,32.51,39.77,36.14,1
1995,7,0.17,4.83,23.41,54.64,39.03,1
1995,8,3.56,3.09,57.38,32.63,45.01,1
1995,9,3.03,4.34,30.75,37.18,33.97,1
1995,10,1.09,2.98,58.27,54.09,56.18,1
1995,11,2.1,0.18,68.12,65.84,66.98,1
1995,12,2.31,4.79,31.82,59.76,45.79,1
1995,13,1.02,3.4,73.96,51.31,62.63,1
1995,14,0.55,3.77,58.94,54.88,56.91,1
1995,15,1.37,2.23,59.39,68.43,63.91,1
1995,16,3.22,1.29,89.51,76.52,83.02,1
1995,17,1.08,4.4,57.43,64.39,60.91,1
1995,18,1.43,1.31,54.7,54.06,54.38,1
1995,19,3.69,3.07,66.7,54.69,60.7,1
1995,20,4.76,4.21,60.0,66.9,63.45,1
1995,21,4.67,2.77,76.91,70.23,73.57,1
1995,22,3.74,3.72,77.09,50.04,63.56,1
1995,23,1.92,4.61,58.55,65.46,62.0,1
1995,24,1.42,1.91,85.95,93.26,89.6,1
1995,25,3.96,2.33,73.98,73.22,73.6,1
1995,26,3.56,2.2,48.62,72.34,60.48,1
1995,27,4.69,0.41,97.6,54.08,75.84,1
1995,28,2.28,0.21,58.22,72.66,65.44,1
1995,29,0.38,2.51,65.35,38.19,51.77,1
1995,30,3.31,1.38,55.87,77.27,66.57,1
1995,31,0.45,1.01,57.18,55.16,56.17,1
1995,32,4.09,3.46,71.15,61.05,66.1,1
1995,33,1.62,1.32,52.12,47.97,50.05,1
1995,34,1.85,1.83,99.02,68.53,83.77,1
1995,35,1.61,4.58,59.64,58.38,59.01,1
1995,36,1.84,2.58,48.12,53.93,51.03,1
1995,37,2.81,2.57,44.14,37.98,41.06,1
1995,38,3.42,4.21,50.73,42.65,46.69,1
1995,39,2.25,3.09,49.21,51.96,50.59,1
1995,40,0.98,3.5,47.81,31.91,39.86,1
1995,41,0.91,0.11,32.38,37.94,35.16,1
1995,42,2.62,0.89,51.37,51.07,51.22,1
1995,43,0.62,1.19,24.39,23.67,24.03,1
1995,44,1.3,0.38,69.94,42.85,56.4,1
1995,45,1.18,4.8,11.63,29.94,20.78,1
1995,46,2.14,2.2,46.62,61.04,53.83,1
1995,47,3.54,0.94,58.65,40.11,49.38,1
1995,48,4.37,3.19,0.0,35.15,17.57,1
1995,49,3.07,0.67,14.79,36.03,25.41,1
1995,50,3.49,1.11,16.72,30.21,23.46,1
1995,51,1.1,2.59,43.46,32.62,38.04,1
1995,52,3.98,0.44,26.8,35.37,31.09,1
1996,1,3.18,3.47,71.6,23.37,47.49,1
1996,2,4.2,4.12,37.75,58.76,48.25,1
1996,3,1.73,3.98,34.23,53.46,43.84,1
1996,4,4.29,4.42,16.95,37.62,27.28,1
1996,5,2.0,4.04,26.64,40.72,33.68,1
1996,6,0.43,4.4,40.06,43.73,41.89,1
1996,7,4.84,0.43,55.63,17.72,36.68,1
1996,8,1.94,4.04,36.11,48.95,42.53,1
1996,9,1.18,1.82,19.44,55.63,37.53,1
1996,10,1.91,2.37,40.63,47.79,44.21,1
1996,11,3.57,0.14,65.87,67.11,66.49,1
1996,12,2.47,0.13,64.56,39.94,52.25,1
1996,13,2.79,0.43,66.07,63.34,64.71,1
1996,14,3.93,3.78,66.15,74.44,70.3,1
1996,15,0.79,3.39,62.62,75.45,69.03,1
1996,16,0.93,1.06,84.31,68.32,76.32,1
1996,17,4.55,3.82,69.42,66.79,68.1,1
1996,18,4.46,2.94,91.96,75.2,83.58,1
1996,19,2.42,3.61,52.22,68.06,60.14,1
1996,20,1.64,1.28,55.99,56.2,56.09,1
1996,21,4.55,2.58,63.86,47.7,55.78,1
1996,22,4.13,3.33,56.24,83.12,69.68,1
1996,23,3.49,1.39,60.13,75.25,67.69,1
1996,24,1.69,1.42,72.43,71.53,71.98,1
1996,25,1.17,3.02,78.38,53.18,65.78,1
1996,26,4.09,3.91,81.42,49.23,65.33,1
1996,27,0.53,3.52,57.26,70.27,63.76,1
1996,28,0.25,1.37,51.33,38.79,45.06,1
1996,29,0.29,3.37,70.21,42.45,56.33,1
1996,30,4.45,1.69,73.45,56.32,64.89,1
1996,31,1.32,2.93,66.39,62.31,64.35,1
1996,32,4.3,4.99,70.65,64.32,67.48,1
1996,33,0.21,1.87,41.84,52.39,47.12,1
1996,34,1.63,3.31,59.79,70.77,65.28,1
1996,35,3.84,0.29,61.74,67.76,64.75,1
1996,36,2.86,3.16,55.8,63.09,59.45,1
1996,37,2.95,4.95,51.33,60.73,56.03,1
1996,38,3.57,2.01,39.94,65.17,52.56,1
1996,39,4.65,4.65,50.41,27.89,39.15,1
1996,40,1.14,4.98,46.22,17.83,32.02,1
1996,41,3.01,0.36,48.02,52.1,50.06,1
1996,42,3.42,1.93,66.05,33.98,50.02,1
1996,43,3.52,3.28,64.47,38.82,51.64,1
1996,44,3.22,3.04,22.4,31.83,27.12,1
1996,45,2.33,3.37,40.73,26.16,33.45,1
1996,46,0.19,3.92,26.27,40.08,33.18,1
1996,47,4.21,4.03,53.89,45.68,49.79,1
1996,48,2.49,2.07,30.8,41.81,36.3,1
1996,49,1.46,4.61,33.62,21.19,27.4,1
1996,50,1.84,0.35,56.48,53.99,55.23,1
1996,51,0.51,3.07,29.47,30.02,29.74,1
1996,52,4.33,4.44,14.34,43.45,28.89,1
1997,1,1.5,4.03,41.73,27.07,34.4,1
1997,2,4.87,2.38,37.34,47.5,42.42,1
1997,3,4.88,4.1,27.28,36.41,31.85,1
1997,4,0.45,1.13,33.65,31.09,32.37,1
1997,5,1.42,0.59,35.99,22.9,29.44,1
1997,6,4.87,3.82,36.86,40.13,38.5,1
1997,7,1.46,4.01,41.98,50.43,46.21,1
1997,8,1.24,0.74,27.17,33.91,30.54,1
1997,9,3.4,0.41,36.04,32.64,34.34,1
1997,10,0.82,1.78,58.93,43.31,51.12,1
1997,11,1.58,2.86,51.94,41.63,46.78,1
1997,12,2.95,2.58,49.39,57.2,53.3,1
1997,13,1.44,2.49,62.34,43.27,52.8,1
1997,14,1.6,4.13,58.09,46.97,52.53,1
1997,15,2.35,3.65,59.61,50.89,55.25,1
1997,16,3.91,4.32,90.75,69.72,80.23,1
1997,17,4.22,4.95,70.88,38.1,54.49,1
1997,18,1.06,2.5,62.28,72.49,67.38,1
1997,19,2.47,4.21,66.92,83.73,75.33,1
1997,20,2.09,1.71,82.97,59.63,71.3,1
1997,21,0.72,1.06,92.86,61.28,77.07,1
1997,22,2.5,3.26,98.42,84.4,91.41,1
1997,23,1.92,3.34,74.43,46.8,60.62,1
1997,24,1.01,1.47,73.11,51.72,62.41,1
1997,25,4.15,1.5,60.3,58.09,59.2,1
1997,26,1.94,4.01,52.13,66.67,59.4,1
1997,27,2.83,4.24,56.94,60.52,58.73,1
1997,28,3.4,1.18,58.49,68.15,63.32,1
1997,29,1.32,1.39,71.1,57.53,64.32,1
1997,30,3.78,0.85,71.28,74.69,72.99,1
1997,31,0.56,2.48,30.06,51.51,40.78,1
1997,32,1.27,4.55,45.25,48.96,47.1,1
1997,33,3.83,0.86,23.52,29.87,26.69,1
1997,34,3.02,5.0,13.57,47.59,30.58,1
1997,35,4.16,0.94,44.52,68.47,56.49,1
1997,36,3.11,4.56,52.12,24.43,38.28,1
1997,37,0.35,0.27,55.21,95.31,75.26,1
1997,38,4.21,0.89,13.95,67.11,40.53,1
1997,39,1.26,0.34,42.23,39.59,40.91,1
1997,40,3.08,1.48,32.16,46.98,39.57,1
1997,41,4.03,2.02,32.4,27.92,30.16,1
1997,42,3.89,1.26,28.71,44.35,36.53,1
1997,43,4.65,2.0,45.31,60.96,53.13,1
1997,44,3.9,1.25,35.01,53.21,44.11,1
1997,45,4.81,3.37,29.37,35.95,32.66,1
1997,46,3.1,3.42,29.56,38.55,34.05,1
1997,47,4.74,4.44,43.62,29.97,36.79,1
1997,48,1.48,4.82,16.81,46.57,31.69,1
1997,49,4.95,1.63,43.14,52.67,47.91,1
1997,50,2.27,1.38,21.09,32.35,26.72,1
1997,51,4.68,1.01,45.53,29.84,37.68,1
1997,52,0.4,0.55,40.91,33.69,37.3,1
1998,1,0.84,4.84,37.15,22.95,30.05,1
1998,2,1.31,2.41,34.82,1.76,18.29,1
1998,3,3.79,2.93,53.12,48.1,50.61,1
1998,4,2.07,4.43,22.5,61.02,41.76,1
1998,5,1.43,1.03,55.67,28.2,41.94,1
1998,6,2.21,4.17,32.77,30.35,31.56,1
1998,7,2.7,1.51,48.2,37.84,43.02,1
1998,8,3.02,2.23,16.53,45.59,31.06,1
1998,9,1.79,3.69,61.26,49.46,55.36,1
1998,10,4.12,2.88,58.15,52.4,55.27,1
1998,11,2.06,1.7,63.4,55.27,59.34,1
1998,12,2.93,2.37,52.95,54.71,53.83,1
1998,13,0.26,3.33,79.84,62.54,71.19,1
1998,14,0.95,2.88,45.02,57.9,51.46,1
1998,15,4.11,4.92,66.37,56.66,61.52,1
1998,16,0.35,0.36,34.65,49.62,42.13,1
1998,17,1.21,3.11,58.77,83.88,71.32,1
1998,18,1.86,4.14,73.75,43.78,58.76,1
1998,19,1.82,1.88,66.3,79.19,72.75,1
1998,20,1.12,0.51,59.95,76.49,68.22,1
1998,21,4.22,1.18,46.63,30.58,38.6,1
1998,22,4.14,1.98,87.86,59.33,73.6,1
1998,23,4.67,0.68,41.95,60.34,51.15,1
1998,24,2.7,0.26,72.71,70.28,71.5,1
1998,25,0.89,3.32,32.09,56.67,44.38,1
1998,26,3.6,0.44,69.59,69.39,69.49,1
1998,27,3.1,4.7,53.27,60.8,57.04,1
1998,28,1.84,2.8,57.66,65.04,61.35,1
1998,29,4.09,3.1,82.36,57.19,69.77,1
1998,30,0.62,1.84,42.69,51.43,47.06,1
1998,31,3.32,0.44,87.39,48.24,67.81,1
1998,32,0.87,4.15,41.26,52.22,46.74,1
1998,33,0.92,4.41,55.69,48.97,52.33,1
1998,34,2.56,3.68,32.07,57.45,44.76,1
1998,35,3.19,2.08,55.79,60.12,57.96,1
1998,36,3.42,2.2,53.03,69.58,61.31,1
1998,37,0.82,4.18,59.22,54.83,57.02,1
1998,38,2.21,1.96,63.22,48.09,55.66,1
1998,39,4.24,2.47,40.12,48.4,44.26,1
1998,40,2.91,1.69,11.44,44.75,28.1,1
1998,41,3.67,1.79,37.22,46.51,41.87,1
1998,42,4.74,2.06,52.36,47.06,49.71,1
1998,43,4.95,0.23,24.43,49.04,36.73,1
1998,44,3.47,0.69,58.28,50.5,54.39,1
1998,45,1.61,2.78,12.89,43.59,28.24,1
1998,46,0.94,2.15,13.87,32.58,23.23,1
1998,47,0.51,2.03,36.42,38.45,37.43,1
1998,48,0.9,1.25,45.88,54.97,50.43,1
1998,49,4.64,2.16,37.37,30.7,34.04,1
1998,50,0.24,2.96,1.51,50.93,26.22,1
1998,51,2.98,2.05,29.24,34.99,32.11,1
1998,52,1.45,3.58,31.92,41.29,36.61,1
1999,1,1.94,2.79,39.39,33.51,36.45,1
1999,2,4.18,4.05,32.05,30.42,31.24,1
1999,3,4.1,4.66,24.42,30.23,27.32,1
1999,4,1.75,4.37,35.08,29.29,32.19,1
1999,5,1.74,2.03,0.0,36.98,18.49,1
1999,6,2.9,4.05,22.14,44.34,33.24,1
1999,7,0.83,1.41,33.81,50.15,41.98,1
1999,8,3.43,0.38,27.9,25.39,26.64,1
1999,9,3.52,1.05,46.14,43.2,44.67,1
1999,10,4.44,4.49,30.24,59.31,44.78,1
1999,11,2.12,1.28,37.38,42.78,40.08,1
1999,12,3.4,4.14,69.42,59.78,64.6,1
1999,13,3.72,1.87,40.54,51.35,45.94,1
1999,14,0.5,4.96,41.34,67.7,54.52,1
1999,15,4.34,1.52,74.76,80.48,77.62,1
1999,16,2.11,2.19,97.49,52.54,75.01,1
1999,17,4.27,1.09,75.66,38.63,57.15,1
1999,18,4.13,2.83,69.24,67.45,68.34,1
1999,19,3.85,1.34,53.42,55.16,54.29,1
1999,20,1.69,3.41,82.21,69.44,75.82,1
1999,21,3.44,2.92,94.43,82.84,88.64,1
1999,22,3.87,1.21,45.0,58.6,51.8,1
1999,23,3.16,3.76,54.25,74.09,64.17,1
1999,24,4.26,0.32,74.11,53.04,63.57,1
1999,25,2.44,4.65,56.72,79.56,68.14,1
1999,26,0.17,0.5,62.43,39.72,51.07,1
1999,27,2.79,0.96,51.65,86.22,68.93,1
1999,28,4.83,0.35,81.57,47.29,64.43,1
1999,29,2.86,2.55,67.74,72.48,70.11,1
1999,30,4.59,2.09,38.23,72.65,55.44,1
1999,31,1.54,2.67,67.98,49.72,58.85,1
1999,32,3.98,3.41,68.34,60.55,64.45,1
1999,33,1.55,0.11,62.61,57.1,59.85,1
1999,34,3.34,3.21,41.57,45.04,43.31,1
1999,35,3.67,1.69,48.84,52.36,50.6,1
1999,36,1.78,0.76,59.98,73.29,66.64,1
1999,37,0.61,2.07,51.06,55.95,53.51,1
1999,38,0.68,0.1,58.43,55.06,56.75,1
1999,39,1.35,0.16,29.16,60.95,45.06,1
1999,40,4.79,2.87,58.26,44.64,51.45,1
1999,41,2.79,1.96,25.71,41.84,33.78,1
1999,42,1.28,0.57,13.32,58.09,35.7,1
1999,43,0.97,4.94,25.61,35.32,30.46,1
1999,44,4.38,4.98,54.82,7.8,31.31,1
1999,45,1.7,1.6,51.45,40.77,46.11,1
1999,46,3.44,1.64,56.45,24.63,40.54,1
1999,47,0.73,2.93,35.66,24.18,29.92,1
1999,48,3.79,4.38,46.66,47.85,47.25,1
1999,49,3.13,1.01,56.42,35.0,45.71,1
1999,50,4.26,1.06,61.44,22.93,42.18,1
1999,51,2.97,2.75,29.77,23.65,26.71,1
1999,52,2.77,1.25,34.24,25.13,29.68,1
2000,1,0.3,2.54,48.85,42.42,45.63,1
2000,2,1.61,3.11,17.16,47.67,32.42,1
2000,3,1.89,3.24,58.88,45.66,52.27,1
2000,4,3.54,2.83,16.25,38.27,27.26,1
2000,5,0.2,1.65,49.23,38.57,43.9,1
2000,6,3.41,2.04,25.31,57.79,41.55,1
2000,7,2.12,4.68,38.64,63.77,51.21,1
2000,8,2.96,4.85,37.42,42.32,39.87,1
2000,9,1.76,2.58,38.68,46.2,42.44,1
2000,10,4.99,2.31,56.87,38.24,47.56,1
2000,11,0.66,4.43,35.11,31.56,33.34,1
2000,12,3.33,2.27,27.88,37.32,32.6,1
2000,13,4.09,4.71,49.2,57.45,53.33,1
2000,14,0.84,2.44,65.3,58.54,61.92,1
2000,15,2.07,1.76,83.13,80.21,81.67,1
2000,16,0.9,3.7,59.07,48.37,53.72,1
2000,17,4.37,2.93,97.45,75.51,86.48,1
2000,18,2.75,0.49,83.05,55.58,69.31,1
2000,19,2.04,1.55,80.63,64.95,72.79,1
2000,20,2.22,3.02,67.59,63.12,65.35,1
2000,21,4.16,0.49,77.0,82.43,79.72,1
2000,22,4.16,3.94,100.0,60.04,80.02,1
2000,23,0.71,4.39,72.93,63.81,68.37,1
2000,24,2.95,4.69,76.39,34.5,55.45,1
2000,25,4.07,4.76,66.08,89.13,77.6,1
2000,26,2.26,3.26,58.58,59.19,58.88,1
2000,27,3.04,4.52,59.46,61.52,60.49,1
2000,28,2.27,0.34,47.07,55.96,51.51,1
2000,29,2.98,1.83,71.36,66.25,68.8,1
2000,30,4.15,3.19,67.05,76.56,71.81,1
2000,31,2.13,4.79,68.36,74.68,71.52,1
2000,32,1.18,3.17,93.38,67.64,80.51,1
2000,33,0.39,3.06,37.77,58.83,48.3,1
2000,34,1.21,3.37,56.9,72.65,64.78,1
2000,35,0.9,1.0,50.74,42.15,46.44,1
2000,36,0.35,2.05,42.84,34.94,38.89,1
2000,37,1.98,4.21,3.65,72.83,38.24,1
2000,38,0.4,0.45,45.5,32.35,38.92,1
2000,39,4.4,2.83,68.34,67.45,67.9,1
2000,40,3.26,0.32,43.33,26.99,35.16,1
2000,41,0.93,0.72,31.82,38.86,35.34,1
2000,42,1.3,1.85,37.52,27.33,32.42,1
2000,43,0.48,0.12,49.7,13.5,31.6,1
2000,44,2.11,2.5,50.84,54.29,52.57,1
2000,45,1.74,0.97,26.87,35.95,31.41,1
2000,46,1.65,2.03,54.25,43.95,49.1,1
2000,47,0.98,4.01,25.68,32.87,29.28,1
2000,48,2.43,4.62,37.82,58.33,48.07,1
2000,49,1.81,3.93,27.25,30.72,28.99,1
2000,50,1.2,2.06,30.82,35.72,33.27,1
2000,51,0.99,4.02,35.43,34.7,35.06,1
2000,52,2.16,2.93,49.61,25.45,37.53,1
2001,1,4.35,0.39,38.81,42.42,40.62,1
2001,2,2.14,2.79,21.61,42.75,32.18,1
2001,3,4.98,0.76,42.57,8.85,25.71,1
2001,4,0.75,0.88,22.25,59.6,40.93,1
2001,5,3.38,2.47,29.91,27.39,28.65,1
2001,6,3.01,2.92,13.23,30.41,21.82,1
2001,7,2.81,2.89,41.36,29.81,35.58,1
2001,8,0.22,1.84,55.4,36.66,46.03,1
2001,9,1.38,3.51,52.55,65.6,59.08,1
2001,10,3.7,3.09,70.65,53.76,62.2,1
2001,11,1.38,2.15,35.74,51.38,43.56,1
2001,12,1.51,0.13,59.99,83.73,71.86,1
2001,13,3.7,0.22,29.49,54.93,42.21,1
2001,14,0.95,2.41,68.9,58.45,63.68,1
2001,15,2.8,2.1,64.85,49.44,57.15,1
2001,16,1.06,0.21,77.64,60.57,69.1,1
2001,17,4.46,3.03,68.41,74.12,71.26,1
2001,18,3.77,4.57,62.0,78.09,70.04,1
2001,19,1.42,1.07,48.66,66.73,57.69,1
2001,20,2.82,2.98,56.47,51.23,53.85,1
2001,21,0.5,0.53,98.22,49.89,74.06,1
2001,22,1.15,1.49,70.92,49.37,60.15,1
2001,23,0.17,3.28,88.59,60.25,74.42,1
2001,24,4.67,0.2,85.88,72.14,79.01,1
2001,25,3.35,3.43,100.0,46.81,73.41,1
2001,26,4.41,0.34,54.1,76.11,65.11,1
2001,27,1.36,1.18,72.75,60.55,66.65,1
2001,28,1.27,3.81,97.21,62.35,79.78,1
2001,29,2.11,1.13,53.27,74.21,63.74,1
2001,30,4.68,1.59,63.77,61.28,62.53,1
2001,31,3.49,4.83,71.75,67.34,69.55,1
2001,32,3.39,3.67,44.51,53.56,49.03,1
2001,33,2.57,1.63,36.5,59.54,48.02,1
2001,34,3.75,1.24,83.25,42.22,62.73,1
2001,35,1.07,3.94,29.27,44.21,36.74,1
2001,36,3.78,4.5,46.46,58.93,52.7,1
2001,37,4.79,1.95,42.5,52.63,47.57,1
2001,38,2.48,0.63,37.76,44.22,40.99,1
2001,39,4.06,4.39,30.74,31.31,31.03,1
2001,40,4.3,3.85,52.45,37.86,45.15,1
2001,41,4.73,3.44,45.31,31.57,38.44,1
2001,42,3.26,2.6,36.85,15.02,25.93,1
2001,43,4.03,4.32,29.63,30.04,29.83,1
2001,44,3.78,4.08,51.43,22.56,37.0,1
2001,45,4.31,0.75,30.16,40.78,35.47,1
